game_id,role,player,metric,value,winner
024,Villager,Hoang,Brier,0.3279166666666667,Werewolves
024,Villager,Hoang,ConvergenceRound,2.0,Werewolves
024,Witch,Jin,ConvergenceRound,2.0,Werewolves
024,Villager,Nhan,VotePrecision,0.0,Werewolves
024,Seer,Cong,VotePrecision,1.0,Werewolves
024,Guard,Nam,VotePrecision,0.0,Werewolves
024,Witch,Jin,VotePrecision,0.0,Werewolves
024,Villager,Hoang,VotePrecision,0.0,Werewolves
024,AllVillagers,round_1,WolfVoteShare,0.2,Werewolves
024,AllVillagers,round_2,WolfVoteShare,0.0,Werewolves
024,Werewolf,Riley,WolfVotePrecision,1.0,Werewolves
024,Werewolf,Meg,WolfVotePrecision,1.0,Werewolves
025,Seer,Nhan,WIA,0.09999999999999998,Werewolves
025,Guard,Cong,WIA,0.3666666666666667,Werewolves
025,Witch,Nam,WIA,0.25,Werewolves
025,Villager,Jin,WIA,0.09999999999999998,Werewolves
025,Villager,Hoang,WIA,0.3333333333333333,Werewolves
025,Seer,Nhan,Brier,0.25,Werewolves
025,Guard,Cong,Brier,0.4550666666666667,Werewolves
025,Witch,Nam,Brier,0.2808333333333333,Werewolves
025,Villager,Jin,Brier,0.4458333333333333,Werewolves
025,Villager,Hoang,Brier,0.5559,Werewolves
025,Villager,Hoang,ConvergenceRound,3.0,Werewolves
025,Guard,Cong,ConvergenceRound,2.0,Werewolves
025,Seer,Nhan,VotePrecision,1.0,Werewolves
025,Guard,Cong,VotePrecision,0.5,Werewolves
025,Witch,Nam,VotePrecision,0.0,Werewolves
025,Villager,Jin,VotePrecision,0.0,Werewolves
025,Villager,Hoang,VotePrecision,0.5,Werewolves
025,AllVillagers,round_1,WolfVoteShare,0.6,Werewolves
025,AllVillagers,round_2,WolfVoteShare,0.0,Werewolves
025,Werewolf,Riley,WolfVotePrecision,1.0,Werewolves
025,Werewolf,Meg,WolfVotePrecision,1.0,Werewolves
026,Guard,Nhan,WIA,0.09999999999999998,Werewolves
